1,2,-5.8106,-6.5665,0.37795
1,3,-6.8102,-6.9486,0.0692
1,4,-6.8325,-7.3527,0.2601
1,5,-6.832,-7.3517,0.25985
1,6,-6.2626,-6.5248,0.1311
1,8,-6.776,-7.0611,0.14255
1,9,-6.9136,-7.427,0.2567
1,10,-6.7867,-7.3079,0.2606
1,11,-6.8055,-7.3256,0.26005
1,12,-6.3107,-6.9345,0.3119
1,16,-6.8024,-7.3219,0.25975
1,17,-6.8025,-7.3258,0.26165
1,21,-6.794,-6.9858,0.0959
1,22,-6.8069,-7.3303,0.2617
1,23,-6.7872,-7.2026,0.2077
1,24,-6.7595,-7.0439,0.1422
1,37,-6.8449,-7.3657,0.2604
1,266,-6.8021,-7.2507,0.2243
1,267,-6.9296,-7.4401,0.25525
1,268,-6.7919,-7.3108,0.25945
1,269,-6.823,-7.3442,0.2606
1,270,-6.8076,-7.3275,0.25995
1,271,-6.2001,-6.5903,0.1951
1,280,-6.7653,-6.7948,0.01475
1,281,-6.5129,-6.8424,0.16475
1,282,-6.859,-7.3853,0.26315
1,283,-6.8132,-7.3333,0.26005
1,286,-5.3825,-6.5022,0.55985
1,287,-6.8225,-7.3436,0.26055
1,295,-5.7762,-5.8861,0.05495
1,296,-6.8637,-6.8728,0.00455
1,316,-5.739,-5.8918,0.0764
1,547,-6.7711,-6.8214,0.02515
1,548,-6.8488,-7.3649,0.25805
1,549,-6.1614,-6.6778,0.2582
1,893,-6.8493,-7.0184,0.08455
1,1204,-6.2918,-6.8376,0.2729
1,1205,-6.9016,-7.1042,0.1013
1,1210,-6.4366,-6.6315,0.09745
1,1211,-6.8312,-7.3582,0.2635
1,1212,-6.8217,-7.3428,0.26055
1,1213,-6.5208,-6.8712,0.1752
1,1214,-6.836,-7.3546,0.2593
1,1215,-6.7983,-7.3204,0.26105
1,1356,-6.8999,-7.2212,0.16065
1,1454,-6.6772,-6.7841,0.05345
1,1455,-4.8742,-6.3563,0.74105
1,1458,-6.8323,-7.1019,0.1348
1,1459,-6.8434,-7.3703,0.26345
1,1460,-6.4039,-6.4322,0.01415
1,1482,-6.7485,-6.8264,0.03895
1,1701,-6.8944,-7.2028,0.1542
1,1702,-6.8681,-7.3867,0.2593
1,1703,-6.5268,-6.8309,0.15205
1,1704,-6.7125,-6.7896,0.03855
1,1725,-6.2515,-6.4176,0.08305
1,1726,-6.8174,-7.2254,0.204
1,1735,-6.8135,-7.3378,0.26215
1,1736,-6.8542,-7.3152,0.2305
1,1737,-6.082,-6.7924,0.3552
1,1745,-6.7377,-6.8073,0.0348
1,1746,-6.8966,-7.4119,0.25765
1,1747,-6.5971,-6.7951,0.099
1,2498,-6.8202,-6.9499,0.06485
1,2499,-6.8137,-7.3357,0.261
2,3,-6.3474,-6.6794,0.166
2,4,-6.9034,-7.4733,0.28495
2,5,-6.8744,-7.8938,0.5097
