1,29,-45.2053420872,-11.3269666038,-23.4122866432,-27.6592233847,-11.4782804374,-23.8496035767,17.5522199023
1,119,-45.2053420872,-11.3269666038,-23.4122866432,-23.0235840158,-3.70925893161,-14.3381602527,25.1475571591
1,117,-45.2053420872,-11.3269666038,-23.4122866432,-30.888541165,-1.98799060947,-4.32663158703,25.6212702689
1,116,-45.2053420872,-11.3269666038,-23.4122866432,-47.8240832374,-5.19846894312,-16.8297498215,9.36728775036
1,115,-45.2053420872,-11.3269666038,-23.4122866432,-31.5236406723,1.63336307218,-10.1986648007,23.0164919376
1,111,-45.2053420872,-11.3269666038,-23.4122866432,-37.0594434965,6.1958208016,-20.336484115,19.5669185999
1,109,-45.2053420872,-11.3269666038,-23.4122866432,-29.0117621684,3.26801716532,-18.5936458733,22.3263270754
1,108,-45.2053420872,-11.3269666038,-23.4122866432,-47.536579305,-1.02517990492,-13.5806148618,14.4299426947
1,1797,-45.2053420872,-11.3269666038,-23.4122866432,-37.3021842587,-37.7445096333,0.918157905728,36.7738632091
1,1800,-45.2053420872,-11.3269666038,-23.4122866432,-32.9475855861,-12.363861314,-17.7892680534,13.5257562872
1,1801,-45.2053420872,-11.3269666038,-23.4122866432,-36.7132570746,-7.13691536811,-28.5797109543,10.7876925814
1,1802,-45.2053420872,-11.3269666038,-23.4122866432,-44.7891233057,-12.7989171212,-28.5566619826,5.36697997317
1,1814,-45.2053420872,-11.3269666038,-23.4122866432,-29.7192620736,-17.8905994031,-8.89666451884,22.2171833356
1,1821,-45.2053420872,-11.3269666038,-23.4122866432,-25.0825942882,-22.1238867744,-8.2929831024,27.3878039228
1,1803,-45.2053420872,-11.3269666038,-23.4122866432,-45.1824134959,-18.6945531359,-22.8433057341,7.38955995329
1,5,-45.2053420872,-11.3269666038,-23.4122866432,-47.0596301635,-11.5164418015,-39.2655108062,15.9624246743
1,144,-45.2053420872,-11.3269666038,-23.4122866432,-60.0846430437,-2.42707147906,-24.9380134288,17.4048720883
1,1798,-45.2053420872,-11.3269666038,-23.4122866432,-28.8235978314,-16.6767330719,-30.4498702302,18.6147556758
1,1804,-45.2053420872,-11.3269666038,-23.4122866432,-34.063329689,-37.1940011219,-8.97630878738,31.6487815199
1,2,-45.2053420872,-11.3269666038,-23.4122866432,-45.7440855241,-17.0944556852,-41.2926865587,18.7952886632
1,6,-45.2053420872,-11.3269666038,-23.4122866432,-60.0478175854,-26.2972427061,-29.33720298,21.8977825154
1,17,-45.2053420872,-11.3269666038,-23.4122866432,-49.6649747551,-33.1635256154,-45.9451837352,31.6931393894
1,18,-45.2053420872,-11.3269666038,-23.4122866432,-54.893107627,-17.1458971111,-32.6231239789,14.5791727415
1,1786,-45.2053420872,-11.3269666038,-23.4122866432,-53.9289889169,-19.9249677702,-13.2258969792,15.9307932148
1,7,-45.2053420872,-11.3269666038,-23.4122866432,-43.5794426457,-24.0771459632,-38.6005685775,19.8970985525
1,8,-45.2053420872,-11.3269666038,-23.4122866432,-28.2729243288,-14.0379706652,-40.3854833868,24.1276961574
1,19,-45.2053420872,-11.3269666038,-23.4122866432,-64.1300179545,-23.2360480167,-32.1899480514,24.0211764196
1,1772,-45.2053420872,-11.3269666038,-23.4122866432,-57.218716501,-22.3687841308,-23.0204625176,16.3216551015
1,1785,-45.2053420872,-11.3269666038,-23.4122866432,-40.5503778828,-26.7877061806,-30.1149641617,17.4822494526
1,3,-45.2053420872,-11.3269666038,-23.4122866432,-34.4750391123,-11.3998905025,-41.8792781024,21.3582418139
2,3,-45.7440855241,-17.0944556852,-41.2926865587,-34.4750391123,-11.3998905025,-41.8792781024,12.6397614411
2,5,-45.7440855241,-17.0944556852,-41.2926865587,-47.0596301635,-11.5164418015,-39.2655108062,6.07900798783
2,7,-45.7440855241,-17.0944556852,-41.2926865587,-43.5794426457,-24.0771459632,-38.6005685775,7.7904519467
2,8,-45.7440855241,-17.0944556852,-41.2926865587,-28.2729243288,-14.0379706652,-40.3854833868,17.7596900813
2,17,-45.7440855241,-17.0944556852,-41.2926865587,-49.6649747551,-33.1635256154,-45.9451837352,17.1823779135
2,18,-45.7440855241,-17.0944556852,-41.2926865587,-54.893107627,-17.1458971111,-32.6231239789,12.6043074774
2,19,-45.7440855241,-17.0944556852,-41.2926865587,-64.1300179545,-23.2360480167,-32.1899480514,21.4154504047
2,1797,-45.7440855241,-17.0944556852,-41.2926865587,-37.3021842587,-37.7445096333,0.918157905728,47.7435421333
2,1798,-45.7440855241,-17.0944556852,-41.2926865587,-28.8235978314,-16.6767330719,-30.4498702302,20.1008472924
2,1802,-45.7440855241,-17.0944556852,-41.2926865587,-44.7891233057,-12.7989171212,-28.5566619826,13.4747885473
2,1803,-45.7440855241,-17.0944556852,-41.2926865587,-45.1824134959,-18.6945531359,-22.8433057341,18.5271541292
2,27,-45.7440855241,-17.0944556852,-41.2926865587,-35.9186821758,-28.8602257947,-35.7146984804,16.3121380643
