1,2,-6.1629,-6.811,0.32405
1,3,-6.4563,-7.1653,0.3545
1,4,-6.4187,-6.5877,0.0845
1,5,-6.4773,-6.5656,0.04415
1,7,-6.4594,-6.7599,0.15025
1,8,-6.5132,-7.2633,0.37505
1,9,-6.5272,-7.1725,0.32265
1,15,-4.6975,-5.5855,0.444
1,18,-5.9432,-6.4299,0.24335
1,21,-6.3147,-6.5065,0.0959
1,22,-6.3965,-6.4329,0.0182
1,23,-6.4712,-7.18,0.3544
1,24,-6.5893,-7.2279,0.3193
1,25,-6.4736,-7.1808,0.3536
1,26,-6.4713,-7.175,0.35185
1,27,-6.5158,-7.1987,0.34145
1,28,-6.5386,-6.7225,0.09195
1,138,-6.1721,-6.4921,0.16
1,139,-6.5357,-7.2606,0.36245
1,936,-6.5349,-7.2495,0.3573
1,940,-6.5007,-7.1835,0.3414
1,941,-6.5414,-7.2685,0.36355
1,942,-6.485,-6.9381,0.22655
1,945,-6.5208,-7.2028,0.341
1,949,-5.5144,-6.3779,0.43175
1,950,-6.4712,-6.4857,0.00725
1,951,-6.4973,-7.183,0.34285
1,956,-5.8568,-6.4222,0.2827
1,957,-6.4217,-6.4776,0.02795
2,3,-6.8195,-8.0531,0.6168
2,4,-6.3612,-7.1447,0.39175
2,15,-4.7879,-5.8166,0.51435
2,18,-5.5397,-6.5339,0.4971
2,19,-7.5175,-7.9185,0.2005
2,21,-6.3847,-7.2475,0.4314
2,22,-6.3667,-7.2527,0.443
2,26,-7.8615,-7.9217,0.0301
2,27,-7.3608,-8.0065,0.32285
2,28,-6.6837,-7.7849,0.5506
3,4,-6.1621,-6.425,0.13145
3,15,-4.7923,-5.7991,0.5034
3,18,-5.6213,-6.473,0.42585
3,19,-7.5334,-8.2942,0.3804
3,21,-6.3223,-7.1814,0.42955
4,5,-5.7468,-6.3932,0.3232
4,7,-6.4643,-6.763,0.14935
4,8,-6.3744,-7.1776,0.4016
4,13,-6.1894,-6.4655,0.13805
4,15,-4.8871,-5.7084,0.41065
4,18,-5.5035,-6.4296,0.46305
4,19,-6.3838,-7.1761,0.39615
4,23,-6.4027,-7.1927,0.395
4,24,-6.3996,-7.203,0.4017
4,139,-6.453,-7.2337,0.39035
4,925,-6.1336,-6.4427,0.15455
4,936,-6.4527,-7.2325,0.3899
4,939,-6.3614,-6.4517,0.04515
4,940,-6.4298,-7.2169,0.39355
4,941,-6.4101,-7.2056,0.39775
4,1422,-6.4442,-7.2652,0.4105
4,1423,-6.4068,-7.195,0.3941
5,6,-6.1154,-6.6789,0.28175
5,7,-6.6151,-6.6352,0.01005
5,8,-6.5767,-7.4727,0.448
5,13,-6.3211,-6.5444,0.11165
5,17,-6.5846,-7.4787,0.44705
5,29,-6.5967,-6.6006,0.00195
5,30,-6.549,-7.4454,0.4482
5,31,-6.5359,-7.4336,0.44885
5,32,-6.3425,-6.6282,0.14285
5,35,-6.5602,-6.6344,0.0371
5,139,-6.6098,-7.5093,0.44975
5,923,-6.5546,-6.8937,0.16955
5,924,-6.5777,-7.4736,0.44795
5,925,-6.1487,-6.5991,0.2252
5,936,-6.6153,-7.3836,0.38415
5,939,-6.5021,-6.543,0.02045
5,940,-6.6212,-7.5235,0.45115
5,941,-6.5615,-7.4554,0.44695
5,1422,-6.5571,-7.4401,0.4415
5,1423,-6.5692,-7.4662,0.4485
5,1444,-6.5167,-6.6819,0.0826
6,7,-6.2454,-6.702,0.2283
6,13,-6.187,-6.5991,0.20605
6,14,-7.2794,-8.7421,0.73135
6,18,-5.9986,-6.3563,0.17885
6,29,-6.6909,-7.3016,0.30535
6,30,-7.2488,-8.7098,0.7305
6,31,-7.2473,-7.6721,0.2124
6,32,-6.256,-6.777,0.2605
6,35,-6.5705,-7.3234,0.37645
6,36,-7.2859,-7.4075,0.0608
6,37,-6.8845,-7.349,0.23225
6,1422,-7.2781,-7.4302,0.07605
6,1423,-7.3753,-7.967,0.29585
7,8,-6.0802,-7.1007,0.51025
7,9,-6.6931,-7.0042,0.15555
7,13,-6.2617,-6.5634,0.15085
7,14,-6.6627,-7.5824,0.45985
7,15,-4.7623,-5.8926,0.56515
7,17,-6.6703,-7.5918,0.46075
7,18,-5.715,-6.5531,0.41905
7,23,-6.716,-7.6374,0.4607
7,24,-6.685,-7.6064,0.4607
7,28,-6.7231,-6.7333,0.0051
7,31,-6.6901,-7.5453,0.4276
7,32,-6.3051,-6.6749,0.1849
7,936,-6.7462,-7.3649,0.30935
7,940,-6.7038,-7.6256,0.4609
7,941,-6.726,-7.6426,0.4583
7,950,-6.3835,-6.6917,0.1541
7,1422,-6.6667,-7.5508,0.44205
7,1423,-6.7688,-7.6992,0.4652
8,9,-6.6872,-7.3078,0.3103
8,10,-8.0352,-8.6858,0.3253
8,15,-4.7787,-5.8589,0.5401
8,23,-8.0375,-8.401,0.18175
8,24,-8.0312,-8.2797,0.12425
8,25,-7.1728,-8.0327,0.42995
8,936,-7.393,-8.1186,0.3628
8,940,-8.0279,-8.4234,0.19775
8,941,-7.7354,-8.1363,0.20045
8,942,-6.9693,-7.8078,0.41925
8,949,-5.4593,-6.3063,0.4235
8,950,-6.4414,-6.9169,0.23775
9,10,-6.2827,-7.7997,0.7585
9,11,-6.99,-7.0438,0.0269
9,22,-6.3721,-7.058,0.34295
9,23,-7.0121,-8.3278,0.65785
9,24,-7.0477,-8.3608,0.65655
9,25,-7.0914,-7.2467,0.07765
9,449,-5.8956,-6.2125,0.15845
9,935,-7.0524,-7.6975,0.32255
9,936,-7.0896,-7.3613,0.13585
9,941,-7.0967,-7.6957,0.2995
9,942,-6.95,-7.0453,0.04765
9,944,-5.6594,-6.5714,0.456
9,945,-7.0229,-8.3383,0.6577
9,946,-6.3285,-7.072,0.37175
9,949,-5.4929,-6.347,0.42705
9,950,-6.4382,-6.9157,0.23875
10,11,-6.6317,-7.1529,0.2606
10,15,-4.5066,-5.74,0.6167
10,22,-6.3538,-7.2439,0.44505
10,23,-8.4119,-8.6825,0.1353
10,24,-8.302,-8.6889,0.19345
10,25,-7.1771,-8.1131,0.468
10,434,-4.6563,-6.2468,0.79525
10,438,-7.4971,-8.6709,0.5869
10,439,-8.5611,-8.7822,0.11055
10,440,-6.6548,-8.6608,1.003
10,449,-5.91,-6.2337,0.16185
10,452,-4.8878,-6.517,0.8146
10,453,-6.8041,-8.2452,0.72055
10,925,-6.1326,-7.0322,0.4498
10,930,-6.3422,-6.9214,0.2896
10,931,-8.5229,-8.7131,0.0951
10,944,-5.7096,-6.6058,0.4481
10,946,-6.304,-7.0631,0.37955
10,949,-5.4532,-6.2978,0.4223
11,12,-6.1208,-7.2425,0.56085
